id,parent_id,kind,title,status,priority,parallel_policy,tags,depends_on_count,checkpoint_count,gate_count,consumes_interface_count,exclusive_paths,read_paths,forbidden_paths,shared_locks,next_action
CE-CCP1-F01-011,CE-CCP1-F01-000,task,Implement launch and synchronization dependencies,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,1,0,1,0,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/implement_launch_and_synchronization_dependencies_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/implement_launch_and_synchronization_dependencies.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/implement_launch_and_synchronization_dependencies_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement launch and synchronization dependencies in the isolated F01 lane, add the focused ce_ccp1_f01_011 gate, and publish a source-linked receipt."
CE-CCP1-F01-012,CE-CCP1-F01-000,task,Implement generation readiness and publication,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,1,0,1,0,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/implement_generation_readiness_and_publication_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/implement_generation_readiness_and_publication.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/implement_generation_readiness_and_publication_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement generation readiness and publication in the isolated F01 lane, add the focused ce_ccp1_f01_012 gate, and publish a source-linked receipt."
CE-CCP1-F01-013,CE-CCP1-F01-000,task,Implement graph-capture and rebind contracts,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,1,0,1,0,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/implement_graph_capture_and_rebind_contracts_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/implement_graph_capture_and_rebind_contracts.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/implement_graph_capture_and_rebind_contracts_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement graph-capture and rebind contracts in the isolated F01 lane, add the focused ce_ccp1_f01_013 gate, and publish a source-linked receipt."
CE-CCP1-F01-014,CE-CCP1-F01-000,task,Implement symbolic runtime bindings,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,1,0,1,0,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/implement_symbolic_runtime_bindings_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/implement_symbolic_runtime_bindings.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/implement_symbolic_runtime_bindings_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement symbolic runtime bindings in the isolated F01 lane, add the focused ce_ccp1_f01_014 gate, and publish a source-linked receipt."
CE-CCP1-F01-015,CE-CCP1-F01-000,task,Implement lowering-resumption checkpoints,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,1,0,1,0,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/implement_lowering_resumption_checkpoints_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/implement_lowering_resumption_checkpoints.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/implement_lowering_resumption_checkpoints_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement lowering-resumption checkpoints in the isolated F01 lane, add the focused ce_ccp1_f01_015 gate, and publish a source-linked receipt."
CE-CCP1-F01-016,CE-CCP1-F01-000,task,Implement Realization IR text/parser/printer,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,1,0,1,0,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/implement_realization_ir_text_parser_printer_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/implement_realization_ir_text_parser_printer.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/implement_realization_ir_text_parser_printer_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement realization ir text/parser/printer in the isolated F01 lane, add the focused ce_ccp1_f01_016 gate, and publish a source-linked receipt."
CE-CCP1-F01-017,CE-CCP1-F01-000,task,Implement Realization IR validators and referees,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,1,0,1,0,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/implement_realization_ir_validators_and_referees_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/implement_realization_ir_validators_and_referees.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/implement_realization_ir_validators_and_referees_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement realization ir validators and referees in the isolated F01 lane, add the focused ce_ccp1_f01_017 gate, and publish a source-linked receipt."
CE-CCP1-F01-018,CE-CCP1-F01-000,validation_task,Deliver selected-plan-to-prepared-program slice,planned,831,serial_in_lane,f01;compiler-ir-realization;leaf,3,1,1,2,include/Cellerator/compiler/ir/realization;include/Cellerator/compiler/ir/realization/deliver_selected_plan_to_prepared_program_slice_v1.hh;src/compiler/ir/realization;src/compiler/ir/realization/deliver_selected_plan_to_prepared_program_slice.cc;tests/compiler/realization_ir;tests/compiler/realization_ir/deliver_selected_plan_to_prepared_program_slice_test.cc,include/Cellerator/execution/lowering_resumption;include/Cellerator/execution/object_binding;include/Cellerator/execution/program;include/Cellerator/execution/training_program_v2;include/Cellerator/geometry/persistence/execution_image_v2.hh,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement deliver selected-plan-to-prepared-program slice in the isolated F01 lane, add the focused ce_ccp1_f01_018 gate, and publish a source-linked receipt."
CE-CCP1-F02-000,CE-CCP1-P50,workstream,Backend framework and CPU/native C++ object emission,planned,880,serial_lane,workstream;f02;compiler-backend,2,0,0,0,include/Cellerator/compiler/backend;src/compiler/backend;tests/compiler/backend/cpu;bench/compiler/backend/cpu,include/Cellerator/compute;include/Cellerator/execution;tools/cellerator;docs/language,CMakeLists.txt;src/CMakeLists.txt;tools/CMakeLists.txt;tests/CMakeLists.txt;bench/CMakeLists.txt;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;.gitmodules;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;cmake/compiler/CelleratorCompilerTargets.cmake,,Claim F02-001 after milestone prerequisites are reached.
CE-CCP1-F02-001,CE-CCP1-F02-000,validation_task,Freeze the backend provider ABI,planned,830,serial_in_lane,f02;compiler-backend;leaf,2,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/freeze_the_backend_provider_abi_v1.hh;src/compiler/backend;src/compiler/backend/freeze_the_backend_provider_abi.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/freeze_the_backend_provider_abi_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the backend provider abi in the isolated F02 lane, add the focused ce_ccp1_f02_001 gate, and publish a source-linked receipt."
CE-CCP1-F02-002,CE-CCP1-F02-000,task,Implement backend registry and selection,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_backend_registry_and_selection_v1.hh;src/compiler/backend;src/compiler/backend/implement_backend_registry_and_selection.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_backend_registry_and_selection_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement backend registry and selection in the isolated F02 lane, add the focused ce_ccp1_f02_002 gate, and publish a source-linked receipt."
CE-CCP1-F02-003,CE-CCP1-F02-000,task,Implement backend code-generation plans,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_backend_code_generation_plans_v1.hh;src/compiler/backend;src/compiler/backend/implement_backend_code_generation_plans.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_backend_code_generation_plans_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement backend code-generation plans in the isolated F02 lane, add the focused ce_ccp1_f02_003 gate, and publish a source-linked receipt."
CE-CCP1-F02-004,CE-CCP1-F02-000,task,Implement generated C++ representation,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_generated_c_representation_v1.hh;src/compiler/backend;src/compiler/backend/implement_generated_c_representation.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_generated_c_representation_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement generated c++ representation in the isolated F02 lane, add the focused ce_ccp1_f02_004 gate, and publish a source-linked receipt."
CE-CCP1-F02-005,CE-CCP1-F02-000,task,Implement generic CPU relation apply,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_generic_cpu_relation_apply_v1.hh;src/compiler/backend;src/compiler/backend/implement_generic_cpu_relation_apply.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_generic_cpu_relation_apply_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement generic cpu relation apply in the isolated F02 lane, add the focused ce_ccp1_f02_005 gate, and publish a source-linked receipt."
CE-CCP1-F02-006,CE-CCP1-F02-000,task,Implement CPU transpose and contraction,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_cpu_transpose_and_contraction_v1.hh;src/compiler/backend;src/compiler/backend/implement_cpu_transpose_and_contraction.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_cpu_transpose_and_contraction_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement cpu transpose and contraction in the isolated F02 lane, add the focused ce_ccp1_f02_006 gate, and publish a source-linked receipt."
CE-CCP1-F02-007,CE-CCP1-F02-000,task,"Implement CPU segment, gate, update, bundle, and chain paths",planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_cpu_segment_gate_update_bundle_and_chain_paths_v1.hh;src/compiler/backend;src/compiler/backend/implement_cpu_segment_gate_update_bundle_and_chain_paths.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_cpu_segment_gate_update_bundle_and_chain_paths_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement cpu segment, gate, update, bundle, and chain paths in the isolated F02 lane, add the focused ce_ccp1_f02_007 gate, and publish a source-linked receipt."
CE-CCP1-F02-008,CE-CCP1-F02-000,task,"Implement CPU projection, packing, and order transforms",planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_cpu_projection_packing_and_order_transforms_v1.hh;src/compiler/backend;src/compiler/backend/implement_cpu_projection_packing_and_order_transforms.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_cpu_projection_packing_and_order_transforms_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement cpu projection, packing, and order transforms in the isolated F02 lane, add the focused ce_ccp1_f02_008 gate, and publish a source-linked receipt."
CE-CCP1-F02-009,CE-CCP1-F02-000,task,Compile generated C++ into ordinary objects,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/compile_generated_c_into_ordinary_objects_v1.hh;src/compiler/backend;src/compiler/backend/compile_generated_c_into_ordinary_objects.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/compile_generated_c_into_ordinary_objects_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement compile generated c++ into ordinary objects in the isolated F02 lane, add the focused ce_ccp1_f02_009 gate, and publish a source-linked receipt."
CE-CCP1-F02-010,CE-CCP1-F02-000,task,Implement host runtime binding ABI,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/implement_host_runtime_binding_abi_v1.hh;src/compiler/backend;src/compiler/backend/implement_host_runtime_binding_abi.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/implement_host_runtime_binding_abi_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement host runtime binding abi in the isolated F02 lane, add the focused ce_ccp1_f02_010 gate, and publish a source-linked receipt."
CE-CCP1-F02-011,CE-CCP1-F02-000,task,Map backend diagnostics to source and CEIR,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/map_backend_diagnostics_to_source_and_ceir_v1.hh;src/compiler/backend;src/compiler/backend/map_backend_diagnostics_to_source_and_ceir.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/map_backend_diagnostics_to_source_and_ceir_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement map backend diagnostics to source and ceir in the isolated F02 lane, add the focused ce_ccp1_f02_011 gate, and publish a source-linked receipt."
CE-CCP1-F02-012,CE-CCP1-F02-000,validation_task,Benchmark CPU backend complete cost,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/benchmark_cpu_backend_complete_cost_v1.hh;src/compiler/backend;src/compiler/backend/benchmark_cpu_backend_complete_cost.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/benchmark_cpu_backend_complete_cost_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark cpu backend complete cost in the isolated F02 lane, add the focused ce_ccp1_f02_012 gate, and publish a source-linked receipt."
CE-CCP1-F02-013,CE-CCP1-F02-000,validation_task,Deliver the first CPU object milestone,planned,830,serial_in_lane,f02;compiler-backend;leaf,1,0,1,0,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/deliver_the_first_cpu_object_milestone_v1.hh;src/compiler/backend;src/compiler/backend/deliver_the_first_cpu_object_milestone.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/deliver_the_first_cpu_object_milestone_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement deliver the first cpu object milestone in the isolated F02 lane, add the focused ce_ccp1_f02_013 gate, and publish a source-linked receipt."
CE-CCP1-F02-014,CE-CCP1-F02-000,validation_task,Freeze the CPU/backend thin waist,planned,830,serial_in_lane,f02;compiler-backend;leaf,3,1,1,2,bench/compiler/backend/cpu;include/Cellerator/compiler/backend;include/Cellerator/compiler/backend/freeze_the_cpu_backend_thin_waist_v1.hh;src/compiler/backend;src/compiler/backend/freeze_the_cpu_backend_thin_waist.cc;tests/compiler/backend/cpu;tests/compiler/backend/cpu/freeze_the_cpu_backend_thin_waist_test.cc,docs/language;include/Cellerator/compute;include/Cellerator/execution;tools/cellerator,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the cpu/backend thin waist in the isolated F02 lane, add the focused ce_ccp1_f02_014 gate, and publish a source-linked receipt."
CE-CCP1-F03-000,CE-CCP1-P50,workstream,CUDA source and NVCC backend,planned,879,serial_lane,workstream;f03;compiler-backend-nvcc,1,0,0,0,include/Cellerator/compiler/backend/nvcc;src/compiler/backend/nvcc;tests/compiler/backend/nvcc;bench/compiler/backend/nvcc,cmake/providers;src/compute/architecture/providers/nvidia;include/Cellerator/runtime;include/Cellerator/geometry/persistence,CMakeLists.txt;src/CMakeLists.txt;tools/CMakeLists.txt;tests/CMakeLists.txt;bench/CMakeLists.txt;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;.gitmodules;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;cmake/compiler/CelleratorCompilerTargets.cmake,,Claim F03-001 after milestone prerequisites are reached.
CE-CCP1-F03-001,CE-CCP1-F03-000,validation_task,Freeze the NVCC backend contract,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/freeze_the_nvcc_backend_contract_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/freeze_the_nvcc_backend_contract.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/freeze_the_nvcc_backend_contract_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the nvcc backend contract in the isolated F03 lane, add the focused ce_ccp1_f03_001 gate, and publish a source-linked receipt."
CE-CCP1-F03-002,CE-CCP1-F03-000,task,Implement CUDA source emission,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/implement_cuda_source_emission_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/implement_cuda_source_emission.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/implement_cuda_source_emission_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement cuda source emission in the isolated F03 lane, add the focused ce_ccp1_f03_002 gate, and publish a source-linked receipt."
